horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,5.5219747891597625e-05,0.007430999117991983,0.005542983037407134,0.006218957633939204,0.004894843943973216,0.006228941632189955,1.0
0 days 00:02:00,5.6377080024045366e-05,0.007508467222013117,0.005637807073222201,0.006329672915709406,0.004845175681417394,0.006341602942686653,1.0
0 days 00:03:00,6.061374933798765e-05,0.007785483243703479,0.005889176536344298,0.006614533196412475,0.0051890210613402795,0.006626984868008279,1.0
0 days 00:04:00,5.912155800344779e-05,0.007689054428435774,0.005595734678790931,0.006279130557220125,0.004969500560573805,0.006293192303216288,1.0
0 days 00:05:00,6.038986185345459e-05,0.007771091419707697,0.005731348000203029,0.006435076173161303,0.005004032492331472,0.006446481777155066,1.0
0 days 00:06:00,6.12603239362507e-05,0.00782689746555113,0.005840721091560475,0.006552852713939461,0.004998171346155681,0.006564515350143851,1.0
0 days 00:07:00,6.181669904843689e-05,0.00786235963616756,0.0057752618467278305,0.00648415187585627,0.005299852359535516,0.00649587618741071,1.0
0 days 00:08:00,6.540823513435934e-05,0.008087535788752922,0.005886109046283228,0.006614574445094001,0.004650936246485962,0.006628495446060867,1.0
0 days 00:09:00,7.250723857773252e-05,0.00851511823627438,0.006131137585139057,0.006887397235921633,0.005507871969894734,0.006903991403972909,1.0
0 days 00:10:00,7.346940195922247e-05,0.008571429400002223,0.006108203100006981,0.006862081401856457,0.0043793274830977455,0.006878006860264241,1.0
0 days 00:11:00,7.534116874192628e-05,0.008679929074705984,0.006338369792857901,0.007117798400477993,0.005310327553652103,0.007131751476659176,1.0
0 days 00:12:00,8.172388742631008e-05,0.009040126516056624,0.006640064588278538,0.007466028723540519,0.005534987407056813,0.007477313669277619,1.0
0 days 00:13:00,7.663159375922036e-05,0.008753947324448575,0.006431634550745968,0.007223806431352842,0.0056162387295414316,0.007233463888227765,1.0
0 days 00:14:00,7.969308401864234e-05,0.008927098297803287,0.006508147907155704,0.00730637292679126,0.006073676896030992,0.007319421808671733,1.0
0 days 00:15:00,7.968594083318514e-05,0.008926698204441839,0.006422550597321441,0.007208609149060796,0.005457586312973544,0.00722216531682901,1.0
0 days 00:16:00,8.458089457888656e-05,0.009196787187865476,0.006724063472437203,0.007548563290970034,0.006549345293617055,0.00756376257294511,1.0
0 days 00:17:00,8.450492857201876e-05,0.009192656230492835,0.0066157143697439524,0.007429180392511225,0.006221615363748059,0.0074415576635311065,0.9818181818181841
0 days 00:18:00,8.59300621282779e-05,0.009269846931221567,0.006650424512660957,0.0074734304926622475,0.005834172511698407,0.007485217996837934,1.0
0 days 00:19:00,8.762625774062262e-05,0.009360889794278246,0.006863524074623151,0.007710368253604383,0.006422595958646629,0.007721733050132906,1.0
0 days 00:20:00,9.091347599903075e-05,0.009534855845739397,0.006971101142269065,0.007835873452326447,0.006252937427268824,0.007846274887357896,1.0
0 days 00:21:00,9.666163775011189e-05,0.009831665054817109,0.007199236390304953,0.0080783085597661,0.005527038166125417,0.008093525875419505,0.9818181818181841
0 days 00:22:00,9.338834030132338e-05,0.009663764292516834,0.007217011695035025,0.00810325106260995,0.005987364214705773,0.008120825089595107,0.9818181818181841
0 days 00:23:00,0.00010289421345072852,0.010143678497011255,0.006983616933854464,0.007842156708293191,0.005654391200997157,0.007861733006143623,0.9818181818181841
0 days 00:24:00,0.00010904792650358406,0.010442601519907961,0.007354174654692125,0.008251257005861823,0.005243351532318378,0.008269269039792637,0.9636363636363612
0 days 00:25:00,0.0001256866865900902,0.011211007385159025,0.007711556674813991,0.008619242026559226,0.0062861623253510045,0.008650393812640433,0.9636363636363612
0 days 00:26:00,0.0001299315404534639,0.011398751705930956,0.007757301228199898,0.008659303659080575,0.006626748020272859,0.008693185126907366,0.9454545454545453
0 days 00:27:00,0.00012917934522082598,0.011365709182485095,0.007748112865268497,0.00865027923422157,0.005461388527383106,0.008683452016686466,0.9636363636363612
0 days 00:28:00,0.00012752649029324457,0.01129276273961534,0.0076747084189357495,0.008555141704890301,0.005598856433336537,0.008591039347345342,0.9636363636363612
0 days 00:29:00,0.00013954752010937252,0.011813023326370456,0.007922891193779535,0.008839002302504562,0.005946069404073371,0.008875657413129956,0.9636363636363612
0 days 00:30:00,0.000141276144521244,0.011885964181388231,0.008031053019848244,0.008959799573031613,0.005057955465699341,0.008997054278018668,0.9454545454545453
0 days 00:31:00,0.00015120548198252481,0.012296563828262138,0.008361975905534946,0.009337712189740888,0.005569490679007274,0.009376370854763283,0.9636363636363612
0 days 00:32:00,0.00014878504420108574,0.012197747505219386,0.00844761229384594,0.009427603973195975,0.006923097921792401,0.009466325864002867,0.9454545454545453
0 days 00:33:00,0.00014574382100920706,0.01207244055728613,0.008380093668714006,0.009365178390837059,0.006504633749964202,0.009403110985455765,0.9636363636363612
0 days 00:34:00,0.00015529970998560093,0.012461930427730727,0.008981479755805322,0.010021546768764655,0.006785792955970471,0.01005930545832634,0.9454545454545453
0 days 00:35:00,0.00016253439510352345,0.012748897799555986,0.008927775546117622,0.009955088018273384,0.007351606934396202,0.0099964174464654,0.9454545454545453
0 days 00:36:00,0.00017312602956938428,0.01315773649110607,0.009319380298377422,0.010400016911859544,0.007803953780140069,0.010436513915448753,0.9454545454545453
0 days 00:37:00,0.00016627531992841407,0.012894778785555573,0.009282680616691463,0.010353087182515375,0.007851092541607766,0.010394570519377533,0.9454545454545453
0 days 00:38:00,0.00017209877164300717,0.013118642141738876,0.009591522831869592,0.010712121916169437,0.009340659817301873,0.01075073479150368,0.9454545454545453
0 days 00:39:00,0.00016989988061137315,0.013034564841657475,0.009415656477038903,0.010510075317442968,0.008387957551772606,0.010553561400823419,0.9454545454545453
0 days 00:40:00,0.00017541171762756186,0.013244308876931324,0.009531395615998584,0.01064356620968221,0.008433987307888281,0.010685037923916174,0.9454545454545453
0 days 00:41:00,0.0001731238792047618,0.013157654776013916,0.009263825310958707,0.010365376841367402,0.00823680025868989,0.010408359132153544,0.9454545454545453
0 days 00:42:00,0.00017146701701706984,0.013094541497015841,0.009140028489192265,0.010233887726572966,0.008104676378705718,0.01027835993348336,0.9454545454545453
