horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,7.952962845462263e-06,0.002820099793528992,0.002199531944054065,0.022616263134510484,0.015681845109579158,0.022222338333053676,1.0
0 days 00:02:00,8.71649926909448e-06,0.002952371804006819,0.0021721713546495776,0.02243722782494345,0.01396356870097066,0.02199590863542225,1.0
0 days 00:03:00,9.059651974910131e-06,0.0030099255763075157,0.0022308058211003567,0.02303931767509107,0.015664124888206413,0.022584345695380703,1.0
0 days 00:04:00,9.796507745442952e-06,0.0031299373389004057,0.0023477127284679544,0.024251772459860405,0.01781699312522377,0.02376471099904684,1.0
0 days 00:05:00,1.0101123714631655e-05,0.003178226504614115,0.0024090491766520054,0.02488622257925438,0.017165913709088317,0.024382701370993687,1.0
0 days 00:06:00,1.056218456583451e-05,0.003249951471304535,0.002493543143368561,0.02576141377508706,0.01988642177444278,0.025242601330967174,1.0
0 days 00:07:00,1.03677132507943e-05,0.0032198933601587337,0.0026004204912908023,0.026770765093304838,0.022095271511247804,0.02627415290468582,1.0
0 days 00:08:00,1.0216129527572179e-05,0.003196268062533582,0.002553252204766796,0.026253433604074117,0.023937730389301855,0.025773948377154965,1.0
0 days 00:09:00,9.470156265449246e-06,0.003077361900305072,0.0024192533126461413,0.02487902629049482,0.022619892399502527,0.02443096499705058,1.0
0 days 00:10:00,9.982966154211052e-06,0.003159583224764154,0.0024635126927005646,0.025381883107626124,0.022228935167831653,0.024902795026486818,1.0
0 days 00:11:00,1.0075780413370213e-05,0.0031742369812870325,0.00247490355901547,0.025550821749319275,0.017884419166344485,0.025049004563735655,1.0
0 days 00:12:00,1.0477255934597464e-05,0.0032368589611840464,0.0025185705960825457,0.026044681163638783,0.015169974864351602,0.025512200336344104,1.0
0 days 00:13:00,1.0319019203014864e-05,0.0032123230228317426,0.0025172512452392992,0.02600270171276381,0.014192028855376305,0.025478503069844782,1.0
0 days 00:14:00,1.0975840888211678e-05,0.003312980665233602,0.0026024326256501133,0.026922619848071483,0.017462876505172455,0.026357439008019012,1.0
0 days 00:15:00,1.0752067484810595e-05,0.003279034535470859,0.0025445257339380863,0.026330344784030846,0.016783784949482187,0.025774171941142288,1.0
0 days 00:16:00,1.0680203674547808e-05,0.003268058089224824,0.0025434484794669317,0.02629008613013567,0.01658269720012886,0.025744393928023468,1.0
0 days 00:17:00,1.0865246999517761e-05,0.003296247411757461,0.0026009088886649392,0.02684694197707066,0.01459540020248592,0.02630303334390721,1.0
0 days 00:18:00,1.1597371952445234e-05,0.00340549144066539,0.002677344557685271,0.027708955993209827,0.014028841617902157,0.027113552664672746,1.0
0 days 00:19:00,1.2281486596426997e-05,0.003504495198516756,0.0027181841079702562,0.02818512792882355,0.014823253779217092,0.027551184393083017,1.0
0 days 00:20:00,1.311977094849319e-05,0.003622122436982658,0.0027911593547600873,0.029014644349943775,0.014068760668152502,0.02832692537466719,1.0
0 days 00:21:00,1.3071373792546744e-05,0.003615435491409955,0.0027660143471944926,0.0287697574460975,0.015653725581889988,0.028079394176731776,1.0
0 days 00:22:00,1.351735343863128e-05,0.003676595359654266,0.002810694328772314,0.029256312155063247,0.01724447858428808,0.02854112432554895,1.0
0 days 00:23:00,1.3622328617494815e-05,0.003690843889613162,0.0028663096159744876,0.029802613944321377,0.018841006784160595,0.029085678229228196,1.0
0 days 00:24:00,1.4156815409564093e-05,0.0037625543729711193,0.0029453875873017288,0.030624801278471836,0.02044329663703701,0.029878761176305613,1.0
0 days 00:25:00,1.4186649058268953e-05,0.003766516833663292,0.0029699173723821796,0.030870206339900563,0.022051333957760245,0.030124422832874143,1.0
0 days 00:26:00,1.567909735201856e-05,0.003959683996484891,0.0030542994963661946,0.031870296007958265,0.023665103930652038,0.03103805187557762,1.0
0 days 00:27:00,1.6186418706914393e-05,0.004023234856047357,0.0031220639093981553,0.03256748182785574,0.025284591117313817,0.0317151716536882,1.0
0 days 00:28:00,1.6039926850114616e-05,0.004004987746562356,0.0030720872467292354,0.03203469070749887,0.026909779477183256,0.031190264221503894,1.0
