horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,4.598029315227314e-06,0.002144301591480852,0.0017206690956374435,0.002275027573783707,0.0014463189142455582,0.0022735338764726318,1.0
0 days 00:02:00,4.624953914950341e-06,0.0021505706021775575,0.001734282085146019,0.0022930169750138285,0.0015246296488216596,0.00229145640580896,1.0
0 days 00:03:00,4.811209754899964e-06,0.0021934470029841076,0.00176353735506362,0.002331794196226908,0.0015698486808251287,0.0023301130884924234,1.0
0 days 00:04:00,4.908886725677098e-06,0.0022156007595406486,0.0017838408756701979,0.002358680206449533,0.0015747126425262208,0.002356946586511449,1.0
0 days 00:05:00,5.005887050718507e-06,0.0022373839748059576,0.0018006707867410099,0.002381281839012525,0.0016038311353091708,0.002379479565317047,1.0
0 days 00:06:00,5.084994911281406e-06,0.0022549933284339014,0.0018097346608457743,0.0023929966686284734,0.0016168637900557986,0.0023911209679487733,1.0
0 days 00:07:00,5.0824514923988905e-06,0.002254429305256408,0.0018109281134904912,0.002394748904044758,0.0016536305565222236,0.0023928670552113007,1.0
0 days 00:08:00,5.0908329905975e-06,0.002256287435278914,0.0018173689896965467,0.0024032985644163313,0.0016639157044077188,0.002401401599517558,1.0
0 days 00:09:00,5.252204996812463e-06,0.0022917689667181686,0.0018456054375103337,0.002440396806886791,0.0016944584911450704,0.0024384225494536865,1.0
0 days 00:10:00,5.384790952047308e-06,0.002320515234176951,0.0018671454249317432,0.002468883777775807,0.0017250643144038195,0.002466847071319611,1.0
0 days 00:11:00,5.37678205411168e-06,0.0023187889196974528,0.0018663198246409024,0.0024678935844821837,0.0017381822885408772,0.002465913550851101,1.0
0 days 00:12:00,5.4548497295989185e-06,0.002335561972973297,0.0018768931930848443,0.0024819656100306536,0.0017678626294418286,0.0024799182225770378,1.0
0 days 00:13:00,5.506618011005067e-06,0.0023466184204094767,0.001881565337608443,0.0024881265105575895,0.0017814260707560352,0.0024859944163049957,1.0
0 days 00:14:00,5.667364089611838e-06,0.002380622626459691,0.0019195464400812642,0.0025381675327001973,0.001868450600173615,0.0025360109022380395,1.0
0 days 00:15:00,5.804046538034047e-06,0.0024091588860085684,0.0019434472889362994,0.0025699451093022657,0.0018824245380665682,0.0025676830899725583,1.0
0 days 00:16:00,5.885249890150905e-06,0.002425953398182023,0.0019576389400963873,0.0025885038253860293,0.0018634527808582054,0.002586170813279609,1.0
0 days 00:17:00,5.936627132011746e-06,0.0024365194708870575,0.001959663020529273,0.002591127537998769,0.0018779637374539261,0.0025887647422860177,1.0
0 days 00:18:00,6.009745507876802e-06,0.002451478229125603,0.0019690267527687835,0.0026039168208305263,0.001793790384517182,0.002601452805994331,1.0
0 days 00:19:00,6.077376436273676e-06,0.002465233545989847,0.0019811275362977276,0.0026200898151453045,0.001865040409112396,0.0026175644611729915,1.0
0 days 00:20:00,6.198873417232321e-06,0.0024897536860565787,0.0020053694243529208,0.0026517098693296937,0.001846879412891558,0.0026491266102510874,1.0
0 days 00:21:00,6.33879142195032e-06,0.002517695657133785,0.0020078826949733036,0.0026558400868914728,0.0019579241071871084,0.0026531659124011536,1.0
0 days 00:22:00,6.3564589438357664e-06,0.002521201884783479,0.00202012233081008,0.002671614176334311,0.0019795959462813937,0.0026689315644291833,1.0
0 days 00:23:00,6.42938157946715e-06,0.0025356225230635473,0.002033335046899426,0.00268922513476183,0.0019607344925396944,0.0026865122624139537,1.0
0 days 00:24:00,6.5011928754069275e-06,0.002549743688178662,0.0020453089806289487,0.0027049805348629274,0.0019020020208859337,0.002702207649766031,1.0
0 days 00:25:00,6.6570818485719204e-06,0.00258013213781231,0.002066784996703902,0.0027333373267912353,0.0019491039628344346,0.002730459534544788,0.9629629629629619
0 days 00:26:00,6.783025171316616e-06,0.0026044241534966257,0.0020841726856447446,0.002756688930730583,0.001995058414716736,0.002753748048805335,1.0
0 days 00:27:00,6.9050545535215605e-06,0.002627747048998735,0.0021102583456850954,0.0027907471574727116,0.0020418803334273407,0.0027877426693992124,1.0
0 days 00:28:00,6.966793278829982e-06,0.0026394683704924335,0.0021184447670126658,0.002802007319897798,0.0020638430203476985,0.0027989564015479806,1.0
0 days 00:29:00,7.060100931116983e-06,0.00265708504401289,0.0021301283939575005,0.0028177191956328257,0.002084826873790708,0.0028145851972338626,1.0
0 days 00:30:00,7.111201570000349e-06,0.0026666836276544596,0.00212846648140895,0.002815593385976936,0.002111275037381057,0.0028123671191334215,0.9629629629629619
0 days 00:31:00,7.316124203555531e-06,0.0027048334890627797,0.002163422860044957,0.0028616240465289405,0.002145401359635906,0.0028583369543773024,0.9629629629629619
0 days 00:32:00,7.430908854575205e-06,0.002725969342192829,0.0021858147847823653,0.0028911243646932844,0.002175759693516452,0.0028877807146094614,1.0
0 days 00:33:00,7.509663228323063e-06,0.0027403764756549535,0.0021864516816588048,0.002892224663094564,0.002208288235417014,0.0028888613486838383,1.0
0 days 00:34:00,7.969331217706939e-06,0.0028230003927925585,0.0022951243254527853,0.0030351661944541253,0.0022917227223756757,0.003031399568996826,0.9629629629629619
0 days 00:35:00,8.208160415674288e-06,0.0028649887287167967,0.002323301395162021,0.0030724001614063495,0.0023008434608778883,0.0030684299508766527,1.0
0 days 00:36:00,8.483677774784478e-06,0.002912675363782321,0.0023770640807689036,0.003142258596888242,0.002424650526022803,0.003138038261711648,0.9629629629629619
0 days 00:37:00,8.587714853437706e-06,0.0029304803110476118,0.002389377482392735,0.003159301705947873,0.002451921348074045,0.0031550629012462583,1.0
0 days 00:38:00,8.654197388303214e-06,0.0029418017248453734,0.002401706785815659,0.003175067545613211,0.0024791052164261926,0.003170784111444974,0.9629629629629619
0 days 00:39:00,8.704901416826223e-06,0.0029504069917260945,0.0024012845079694686,0.003174545415031621,0.002481764377274906,0.0031702157432344225,0.9259259259259274
0 days 00:40:00,8.756756574189266e-06,0.002959181740648801,0.0024059178338658033,0.0031809117594373965,0.0025087715530215326,0.0031765579255255,0.9259259259259274
0 days 00:41:00,8.87489874152987e-06,0.00297907682706067,0.0024006167950961915,0.0031735844097704607,0.0025359986557959464,0.0031690749108534005,0.9259259259259274
0 days 00:42:00,9.064521029931473e-06,0.00301073430078635,0.00243453345754871,0.003219179119516302,0.0025337552466392684,0.0032145670512675056,0.9259259259259274
0 days 00:43:00,9.395719997943848e-06,0.003065243872507349,0.002497059804811616,0.003301358504963131,0.0025220672926656294,0.003296690713418121,0.9259259259259274
0 days 00:44:00,9.406698568919668e-06,0.003067034164941706,0.002486815522445604,0.003287793219827695,0.002556461234207379,0.0032831149954157673,0.9259259259259274
