horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,4.851442931570624e-06,0.0022025991309293264,0.0017256229158306158,0.002281321392004536,0.0016141726355914548,0.002279797923002945,1.0
0 days 00:02:00,4.88818869531191e-06,0.002210924850670395,0.0017404199591285127,0.0023008971530605327,0.001672945564252551,0.00229929256967297,0.9629629629629619
0 days 00:03:00,5.085604356634015e-06,0.0022551284567922103,0.0017708692211981444,0.002341265853001831,0.0017710348637918322,0.0023395343494631293,1.0
0 days 00:04:00,5.1850091742089714e-06,0.002277061521832243,0.0017923766904906976,0.002369752934110868,0.0018057245615007553,0.0023679659836432984,1.0
0 days 00:05:00,5.282879542958655e-06,0.0022984515533198985,0.001810420523955511,0.0023939672110453863,0.0018324450500265587,0.0023921101267037823,1.0
0 days 00:06:00,5.381281443258992e-06,0.002319758919211001,0.0018207083102115135,0.0024073140741789067,0.001706984327236559,0.0024053757372797246,0.9629629629629619
0 days 00:07:00,5.405377139481584e-06,0.0023249466960516716,0.0018231356798083728,0.002410727056844919,0.0017198443027190888,0.002408759087260695,0.9629629629629619
0 days 00:08:00,5.428371334707723e-06,0.0023298865497503787,0.0018308204917294943,0.0024209406875051603,0.0017974174546549226,0.0024189440232615794,0.9629629629629619
0 days 00:09:00,5.605576808643409e-06,0.0023676099359149954,0.0018603109068918988,0.002459713413739406,0.0018096066087780294,0.0024576284818072364,0.9629629629629619
0 days 00:10:00,5.7526886706101845e-06,0.002398476322712022,0.0018835033168032936,0.0024903975989985505,0.0018222591614682157,0.002488239636405945,0.9629629629629619
0 days 00:11:00,5.755479337347214e-06,0.0023990580104172586,0.001883563369921737,0.0024905915875444162,0.0018329819156880063,0.0024884859291633837,0.9629629629629619
0 days 00:12:00,5.850766483071681e-06,0.002418835770173676,0.0018954208673295295,0.002506376955450279,0.0018434356958551951,0.002504193563728066,0.9629629629629619
0 days 00:13:00,5.9235623537674386e-06,0.0024338369612131867,0.0019013872133533463,0.002514265612120814,0.0018982000453843762,0.0025119859040751563,0.9629629629629619
0 days 00:14:00,6.094819403402877e-06,0.002468768803149229,0.0019406725973704977,0.0025660546574517162,0.0019001565349088653,0.002563731725600066,0.9629629629629619
0 days 00:15:00,6.233364359008804e-06,0.002496670654893994,0.001965887814281489,0.0025995795964951496,0.0018837026807647583,0.0025971464824211116,0.9629629629629619
0 days 00:16:00,6.343362133775132e-06,0.0025186032108641355,0.001981403925369059,0.0026199130055534064,0.001872627395356854,0.0026173899255286515,0.9629629629629619
0 days 00:17:00,6.415218536922051e-06,0.0025328281696400273,0.0019847625619089856,0.002624318545665291,0.001827659615928475,0.002621752817176762,0.9629629629629619
0 days 00:18:00,6.497039993397268e-06,0.0025489291856380138,0.001995470949660072,0.0026389010483807845,0.0018575878843602245,0.002636223078105862,0.9629629629629619
0 days 00:19:00,6.5824935701173524e-06,0.0025656370690566024,0.0020089264902138707,0.00265688903522511,0.0018832905280666645,0.0026541301553639346,0.9629629629629619
0 days 00:20:00,6.727835481880855e-06,0.002593807140456062,0.002034533237874267,0.002690333936476108,0.001909311858739551,0.0026875009548673334,0.9629629629629619
0 days 00:21:00,6.864663557002972e-06,0.0026200502966551944,0.002043313878088107,0.0027027109531884697,0.0019071500332822522,0.002699786139409771,0.9629629629629619
0 days 00:22:00,6.911169391775714e-06,0.002628910305007707,0.002052046170101636,0.002713916148697315,0.001914340704633222,0.0027109629352170123,0.9629629629629619
0 days 00:23:00,6.99716844763571e-06,0.0026452161438407468,0.0020666540490490437,0.002733383838337766,0.001925203259557312,0.002730392008164065,0.9629629629629619
0 days 00:24:00,7.09784974837948e-06,0.0026641790008142246,0.0020800332416167147,0.002751023400601821,0.0019340251983263367,0.0027479489767150977,0.9629629629629619
0 days 00:25:00,7.273819185953849e-06,0.0026970018883852955,0.002102924608134875,0.002781273002634921,0.0020074365892397993,0.0027780756913315247,0.9629629629629619
0 days 00:26:00,7.4093327774857126e-06,0.0027220089598466997,0.002121737733745417,0.002806526145933977,0.00197600977008831,0.00280325227088217,0.9629629629629619
0 days 00:27:00,7.556880355795079e-06,0.002748978056623057,0.002149258910122645,0.0028425041943672125,0.001952829535929752,0.002839148172601308,0.9629629629629619
0 days 00:28:00,7.626091516141912e-06,0.0027615378896806595,0.002158890919892985,0.0028556807743911616,0.0020877638999998705,0.0028522763962121195,0.9629629629629619
0 days 00:29:00,7.728033814640139e-06,0.0027799341385435984,0.0021720301987416396,0.0028733355912533565,0.002187984433505853,0.0028698328957027924,0.9629629629629619
0 days 00:30:00,7.80106685565628e-06,0.0027930390000242174,0.002171833991792077,0.0028731608425842797,0.002215092563418025,0.0028695557071148625,0.9629629629629619
0 days 00:31:00,8.01746053159726e-06,0.002831512057469871,0.002208266118947304,0.0029211615333678276,0.0022504202485846814,0.002917479644042542,0.9629629629629619
0 days 00:32:00,8.150099891106164e-06,0.0028548379798346113,0.0022321438232348334,0.0029526408511311303,0.002260573850228313,0.0029488906577469637,0.9629629629629619
0 days 00:33:00,8.24717873433345e-06,0.002871790161960558,0.002234276517744792,0.0029557368179242843,0.0022867858263950426,0.002951951695603486,0.9629629629629619
0 days 00:34:00,8.811350479830956e-06,0.002968391901321481,0.0023444549632884795,0.003100762053955458,0.00240362780042895,0.00309648338053857,0.9629629629629619
0 days 00:35:00,9.11061323091345e-06,0.0030183792390807104,0.0023741478237698024,0.0031400524125334284,0.0024136114041029026,0.0031355203546020866,0.9629629629629619
0 days 00:36:00,9.431201489329302e-06,0.0030710261297047445,0.0024294362730516578,0.003211966686105419,0.0027964861642045804,0.0032071484241407433,0.9629629629629619
0 days 00:37:00,9.530522275209949e-06,0.003087154397695384,0.0024432853941022264,0.0032310488419016042,0.0028040215012514022,0.003226205987211031,0.9629629629629619
0 days 00:38:00,9.618452356337855e-06,0.003101362983647328,0.0024571603544557147,0.0032488729673894046,0.002808934773168678,0.0032439731466362143,0.9629629629629619
0 days 00:39:00,9.695415787335762e-06,0.0031137462625165464,0.0024582936517832665,0.00325042313016477,0.002808894342344917,0.003245463761941722,0.9629629629629619
0 days 00:40:00,9.76991197208137e-06,0.003125685840272718,0.002464492450763814,0.0032588845884714,0.002751948078818702,0.0032538779529091982,0.9629629629629619
0 days 00:41:00,9.918772069593136e-06,0.0031494082094249286,0.0024607667616340922,0.0032536511175626365,0.0028042837572478953,0.0032484799507803835,0.9629629629629619
0 days 00:42:00,1.0122874186838798e-05,0.0031816464584926464,0.0024962686279288715,0.003301372216618248,0.0028435379010506466,0.003296070071548668,0.9629629629629619
0 days 00:43:00,1.0463074992192087e-05,0.0032346676787874343,0.0025603900097539156,0.0033856775086002072,0.002883855748984582,0.0033803046876110243,0.9629629629629619
0 days 00:44:00,1.0502538902489923e-05,0.0032407620866842296,0.0025517505682611935,0.0033742598442531163,0.002802004070352533,0.0033688528164346337,0.9629629629629619
0 days 00:45:00,1.0664705608101372e-05,0.0032656860853580785,0.0025656463077285002,0.003392729585287288,0.0027981038601928043,0.0033871683148802845,0.9629629629629619
0 days 00:46:00,1.0673918632214132e-05,0.0032670963610236738,0.00256646737357151,0.0033936871727956036,0.00278303525146258,0.003388141008383125,0.9629629629629619
0 days 00:47:00,1.0921206460214755e-05,0.0033047248690647084,0.0025909112201882994,0.003426207343216456,0.0027995981993644524,0.0034204888586210624,0.9629629629629619
0 days 00:48:00,1.1019531943880136e-05,0.0033195680357359955,0.0025937762144308124,0.0034300141984303922,0.002792197562127297,0.003424211939845212,0.9629629629629619
0 days 00:49:00,1.1100352445558143e-05,0.003331719142658658,0.0026022658626720513,0.0034414588321205614,0.0027282776768762515,0.003435627150345455,0.9629629629629619
0 days 00:50:00,1.1255977024951448e-05,0.0033549928502086927,0.0026181371328088537,0.003462356614476192,0.002804134779855599,0.003456458325248657,0.9629629629629619
0 days 00:51:00,1.142585012314551e-05,0.0033802145084514254,0.0026383826761715024,0.0034890599292196622,0.0028118510761948805,0.0034830226349073373,0.9629629629629619
0 days 00:52:00,1.155534951011438e-05,0.0033993160356334006,0.0026555180930502575,0.0035115436463822314,0.0028197988934210846,0.003505456438331278,0.9259259259259274
0 days 00:53:00,1.1630475381608693e-05,0.00341034827863793,0.0026667521922046633,0.0035265491584060837,0.0028277896145938015,0.003520354226659389,0.9629629629629619
0 days 00:54:00,1.1810259240985243e-05,0.0034366057732863747,0.002692680589030466,0.003560528871475191,0.002782287386562724,0.003554347388911236,0.9259259259259274
0 days 00:55:00,1.2010325482006597e-05,0.003465591649633089,0.0027082361669664157,0.003581132506685125,0.0027828037181122692,0.0035748883511811103,0.9259259259259274
0 days 00:56:00,1.2111276436445003e-05,0.0034801259224983517,0.0027126768353875064,0.0035871115346368526,0.00278321225192796,0.0035808078221604006,0.9259259259259274
0 days 00:57:00,1.2312146847010517e-05,0.0035088668893263134,0.0027273029099363355,0.003606602232288314,0.002788764074608449,0.003600113093290322,0.9259259259259274
0 days 00:58:00,1.2377562942885226e-05,0.003518176081847699,0.0027379012484947535,0.0036208403092030106,0.0028136704242206385,0.0036143118424347837,0.9259259259259274
0 days 00:59:00,1.2418547551700204e-05,0.003523995963632791,0.002734012451967721,0.0036160207347464696,0.002846411287762568,0.003609480602645515,0.9629629629629619
0 days 01:00:00,1.2564718209326765e-05,0.0035446746267220022,0.002745793626197257,0.003631705705694918,0.0028805531341063876,0.0036250573787747487,0.9259259259259274
0 days 01:01:00,1.2708558952025236e-05,0.003564906583912857,0.002760821687798176,0.00365146444506248,0.0028543759959669293,0.0036447924107094742,0.9629629629629619
0 days 01:02:00,1.2778645600244724e-05,0.0035747231501536904,0.0027513604570186534,0.003638860975922656,0.0029018685789102766,0.0036320089844562586,0.9259259259259274
0 days 01:03:00,1.3101875843928208e-05,0.003619651342868289,0.002805452414449558,0.0037106544405866165,0.002947953010153388,0.0037036609252624614,0.8518518518518512
0 days 01:04:00,1.3243291400089844e-05,0.0036391333309030937,0.0028418339957655414,0.003759096262493475,0.0029886665164987644,0.003752155554849937,0.9259259259259274
0 days 01:05:00,1.3279754361972837e-05,0.003644139728656523,0.002826166419292314,0.0037381892798302035,0.002943825274889809,0.0037312288737998273,0.9259259259259274
0 days 01:06:00,1.3454816574972228e-05,0.0036680807754154252,0.0028474536273342538,0.0037664821673241283,0.00295159842520973,0.0037595152371395074,0.9259259259259274
0 days 01:07:00,1.348751617288429e-05,0.0036725353875605186,0.002847022025097401,0.003765859773983374,0.0029514056600894113,0.003758854753252841,0.9259259259259274
0 days 01:08:00,1.3660535181640677e-05,0.0036960161230222845,0.0028712233460332637,0.003797731278087954,0.002983030448028463,0.0037906058785631275,0.8888888888888893
0 days 01:09:00,1.3846090601614728e-05,0.003721033539436957,0.002897321561026525,0.0038318678852994753,0.0029988947616146357,0.003824692044158473,0.9259259259259274
0 days 01:10:00,1.4037795952003961e-05,0.003746704679048505,0.002910554721402392,0.003849427647520498,0.0030059088100420827,0.003842190803002743,0.8888888888888893
0 days 01:11:00,1.4023722717856207e-05,0.0037448261265185874,0.0029048589030909316,0.0038418891021294588,0.0030120711265127463,0.0038346861405520044,0.8888888888888893
0 days 01:12:00,1.4158525624987934e-05,0.0037627816339761114,0.0029201949256651566,0.0038623447211331985,0.003011661315861463,0.003855125575971119,0.8888888888888893
0 days 01:13:00,1.4294731006887491e-05,0.0037808373420298697,0.0029270836570478576,0.003871489355423044,0.0029540000668384584,0.0038641329640259903,0.8888888888888893
0 days 01:14:00,1.4541529259166409e-05,0.003813335712885296,0.0029498322115335818,0.0039016979203722046,0.0030293327223160096,0.003894174035185327,0.8888888888888893
0 days 01:15:00,1.4651061603688587e-05,0.003827670519217738,0.002956773652354555,0.0039111183385789755,0.002975794209687092,0.00390351105380074,0.8888888888888893
0 days 01:16:00,1.4711388989041053e-05,0.003835542854543676,0.0029582636362902176,0.003912942449194698,0.0029754463363253552,0.003905409278449498,0.8888888888888893
