horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,3.3484588038533306e-05,0.005786586907541725,0.0046854844557782035,0.0053251846327605,0.0038654740194786403,0.005319966721896746,1.0
0 days 00:02:00,2.9163110933909863e-05,0.005400288041753872,0.004110690644193893,0.00466810452747491,0.0032790662448778235,0.004666725650921397,1.0
0 days 00:03:00,3.0355210922566878e-05,0.005509556327197942,0.0037428687559960955,0.004244348755768582,0.002483393695446697,0.004245535968806988,1.0
0 days 00:04:00,3.405140476430606e-05,0.005835358152187923,0.004687660468847277,0.00532010806171461,0.0038647402913746342,0.005317973165636293,1.0
0 days 00:05:00,3.963354350233571e-05,0.0062955177310794475,0.0047293222751180405,0.005371811102240297,0.003369753811193057,0.0053674065781898275,1.0
0 days 00:06:00,4.291110471774985e-05,0.006550656815751368,0.0050528050908592165,0.005748655128753971,0.005538618878426902,0.005741651111364543,1.0
0 days 00:07:00,4.573611871288278e-05,0.006762848417115586,0.005396402713572508,0.006138633676590746,0.0049944589978163255,0.006136701522838912,1.0
0 days 00:08:00,5.066757328503328e-05,0.007118115852178389,0.006138189143357779,0.0069689397445689555,0.0058776473457129545,0.006962823740310903,1.0
0 days 00:09:00,4.80963873326452e-05,0.0069351558982221305,0.00572787867613473,0.006502532958427232,0.004809817098305846,0.006499789833163863,1.0
0 days 00:10:00,4.1762056050501084e-05,0.006462356849517139,0.005122889501353041,0.005824555961845022,0.004718529757417038,0.005817052097816702,1.0
0 days 00:11:00,4.7051683967674104e-05,0.006859423005448352,0.00535983394369291,0.006080063481699559,0.003911910359867269,0.006072186402332015,1.0
0 days 00:12:00,6.333510827013198e-05,0.007958335772643172,0.006293561038989981,0.007161716648238989,0.005151329247303428,0.007148194202021965,1.0
0 days 00:13:00,5.801573417044744e-05,0.007616806034713463,0.006270646857562415,0.007140820184165841,0.00591096249563743,0.00712933205484205,1.0
0 days 00:14:00,5.963987363333809e-05,0.007722685649004373,0.00587501942035016,0.006694038111656961,0.004312917718774642,0.006677786006796596,1.0
0 days 00:15:00,5.201225586587725e-05,0.00721195229226298,0.005649689725938795,0.0064403689177663925,0.004846827382636634,0.006420090174115045,1.0
0 days 00:16:00,5.083662073922734e-05,0.007129980416468711,0.005610537293741419,0.006372814925238918,0.004368735668844623,0.006361786266262395,1.0
0 days 00:17:00,5.8896244291575155e-05,0.007674388854597814,0.00615453552518825,0.006991709487189357,0.005403104433611471,0.006977185222359877,1.0
0 days 00:18:00,6.821231136651168e-05,0.008259074486073586,0.006747147963134553,0.007672873127559834,0.0062434566721074345,0.007653058055176784,1.0
0 days 00:19:00,7.208198413034882e-05,0.008490110961015105,0.006864767197980473,0.00781418904466634,0.005102992281764619,0.007795306051046891,1.0
0 days 00:20:00,6.48961975885479e-05,0.008055817623838557,0.0063875720573488975,0.007270023894106581,0.004623416602578909,0.007252108659999396,1.0
0 days 00:21:00,6.461085913678948e-05,0.008038088027434725,0.005832624704501674,0.006647964753657448,0.004363561269575745,0.006632632248739723,1.0
0 days 00:22:00,6.425411110045156e-05,0.008015866210239014,0.006521892016337183,0.00742382384489268,0.006124927005200887,0.007406773851754964,1.0
0 days 00:23:00,7.943978703266923e-05,0.008912900034930787,0.00699245935546583,0.00796737636228198,0.005175230588955343,0.007946521954397726,1.0
0 days 00:24:00,8.504290460145246e-05,0.009221870992453347,0.007016097938917554,0.008010902929313737,0.00584980019937332,0.007978715049967305,1.0
0 days 00:25:00,9.229583283309637e-05,0.009607072021854337,0.007676077461444539,0.008764528215987166,0.0065360523716691205,0.008729226271370155,1.0
0 days 00:26:00,9.946445428109718e-05,0.009973186766580539,0.007968968993282824,0.009095732373342977,0.005475976221936835,0.00906030539921937,1.0
0 days 00:27:00,9.910107631118381e-05,0.009954952351025283,0.008252730767709743,0.00941969143911131,0.009091466952636825,0.009381112459624905,1.0
0 days 00:28:00,0.0001107823432894518,0.010525319153804877,0.008149837478982472,0.009341028231310347,0.005153384161551272,0.00929139260134039,1.0
0 days 00:29:00,0.00011942441508994801,0.01092814783437468,0.008539371210765326,0.00978031839876313,0.007460633597787408,0.009727945629101481,1.0
0 days 00:30:00,0.000108303329839219,0.010406888576285373,0.008241271963500788,0.009420377957548812,0.006724247811754982,0.009376376782285548,1.0
0 days 00:31:00,0.00012315938080483435,0.011097719621833773,0.008813228848868898,0.010079102364171227,0.008528493444594235,0.010023739463397352,1.0
0 days 00:32:00,0.00012252405025232936,0.011069058236920129,0.009165996948516164,0.010448850414899832,0.008933050039510525,0.010407108644546553,1.0
0 days 00:33:00,0.00012208741892960682,0.011049317577552327,0.008677966239340237,0.009887298338034145,0.007457176808086245,0.00984974188928961,1.0
