horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,7.968078056089101e-06,0.0028227784284440573,0.0022536372282901222,0.023121989740577803,0.01936472632771756,0.02274250148768056,1.0
0 days 00:02:00,8.729111851360805e-06,0.0029545070403302147,0.002272039221690055,0.02340296719889967,0.017681700520951964,0.02297472961678776,1.0
0 days 00:03:00,9.044733995808825e-06,0.0030074464244286754,0.0022811874225463075,0.023514023928333766,0.019404752893495244,0.023073218050113864,1.0
0 days 00:04:00,9.704214144893401e-06,0.003115158767204876,0.0023548475735029953,0.024285991402695495,0.021578421487113714,0.023820498518220407,1.0
0 days 00:05:00,9.99249708584408e-06,0.0031610911226733216,0.0024171462116176524,0.024927333155386144,0.02095897231745946,0.024447718068848823,1.0
0 days 00:06:00,1.0414791077608028e-05,0.0032271955437512658,0.0024731774914367247,0.025520821752516132,0.02369817269271906,0.025027411840030545,1.0
0 days 00:07:00,1.0192449662937988e-05,0.003192561614587569,0.002574227642538812,0.026468795540539214,0.02592769265920808,0.026001107878183383,1.0
0 days 00:08:00,1.0055389488189555e-05,0.0031710234133776995,0.0025334655675847972,0.026011875477152113,0.027792270781000522,0.025563639358302914,1.0
0 days 00:09:00,9.357818363997877e-06,0.0030590551423597904,0.002442445364473571,0.02506349165075611,0.02650915078458067,0.024643600291565093,1.0
0 days 00:10:00,9.826579137387227e-06,0.0031347374909850467,0.002469334422673216,0.0253954236153191,0.026149408923632485,0.024944031833576047,1.0
0 days 00:11:00,9.897857275708216e-06,0.00314608602484233,0.0025008771104392015,0.025764998681242712,0.021852238571806577,0.025288796120997492,1.0
0 days 00:12:00,1.0187155501639901e-05,0.003191732366856579,0.002463108983612107,0.02545338117568785,0.019178903958377624,0.024949176877440887,1.0
0 days 00:13:00,1.0027198061173857e-05,0.003166575131143087,0.0024140467509635617,0.024944239965082743,0.018235246364883273,0.02444551167281947,1.0
0 days 00:14:00,1.0595437098712222e-05,0.003255063301798019,0.00249726371017742,0.025840762090127922,0.016447845289437716,0.025305063626543,1.0
0 days 00:15:00,1.0345011977778195e-05,0.003216366269220313,0.002476917674488068,0.02562004741528523,0.014231576207477744,0.025091857587582977,1.0
0 days 00:16:00,1.0207267979749128e-05,0.0031948815282806854,0.0024624196264001995,0.025449921937623132,0.01277493567003531,0.024929812547374808,1.0
0 days 00:17:00,1.0465045361806653e-05,0.003234972235090535,0.002557313728718258,0.026377163483759625,0.014587018013212952,0.02585639315830207,1.0
0 days 00:18:00,1.1170143156430493e-05,0.0033421764101301556,0.0026319534142840058,0.027219665526078463,0.012069269267958066,0.026649037913264395,1.0
0 days 00:19:00,1.179940214793282e-05,0.0034350257856285184,0.0026709874010460016,0.027679611154854067,0.013170368381084879,0.027068683269758365,1.0
0 days 00:20:00,1.263886818051913e-05,0.003555118588812352,0.0027421476444613874,0.02848878544766753,0.013645369221421535,0.027826316814784646,1.0
0 days 00:21:00,1.2568151741907334e-05,0.0035451589163121213,0.0026851192100747767,0.02792999384935313,0.01618170883255517,0.02726541577696373,1.0
0 days 00:22:00,1.2964386964235713e-05,0.0036006092490349063,0.002693357546680493,0.028056901433839987,0.016506033283030123,0.027368737860707093,1.0
0 days 00:23:00,1.2963724475305164e-05,0.0036005172510772897,0.0027321641198572826,0.028435382243237717,0.014161025089762363,0.027748592390475446,1.0
0 days 00:24:00,1.3403517553529568e-05,0.003661081473216564,0.0027501852010314957,0.028658791297914765,0.01504520032353784,0.027946362146278936,1.0
0 days 00:25:00,1.34077008448122e-05,0.003661652747710001,0.0028010973082707134,0.0291604136804684,0.01646159503788476,0.0284491982956962,1.0
0 days 00:26:00,1.4911517600858814e-05,0.0038615434221123054,0.0029245509142121866,0.030543539743693615,0.01788236075815076,0.029748003446336546,1.0
0 days 00:27:00,1.5263728655503535e-05,0.003906882216743107,0.002962861086322849,0.03094485780980344,0.019307492717669395,0.030133254255228115,1.0
0 days 00:28:00,1.511759392317904e-05,0.0038881350186405618,0.0028728209466509814,0.030030330206349043,0.020736985591298655,0.029226042361745364,1.0
0 days 00:29:00,1.4919036334623418e-05,0.0038625168393967447,0.002896290199519591,0.030218502172225048,0.02217083349786119,0.029430981039568482,1.0
