horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,7.96646044929463e-06,0.0028224918864887157,0.002209971184140347,0.022724811348975554,0.015381971438248158,0.022328906493422757,1.0
0 days 00:02:00,8.72964001964727e-06,0.0029545964224657263,0.0021829408885289704,0.022548745936293635,0.013666401922079541,0.022105739734422564,1.0
0 days 00:03:00,9.076107077872698e-06,0.003012657809621381,0.002256305936503354,0.023296107064722626,0.01537072440168559,0.02283929886094449,1.0
0 days 00:04:00,9.801228760960529e-06,0.003130691418993659,0.0023293708635831883,0.02407641606779795,0.01752750979535173,0.023587169302903388,1.0
0 days 00:05:00,1.0102263175736472e-05,0.003178405760084208,0.00239077227092898,0.02471174061186515,0.016879544757939357,0.02420584967280237,1.0
0 days 00:06:00,1.0566644940308265e-05,0.0032506376205766563,0.002475330180335973,0.025588235804313852,0.01960417104032289,0.025066422506226593,1.0
0 days 00:07:00,1.0371804601714952e-05,0.0032205286214711634,0.002582270463673996,0.026598679646322232,0.02181700312072371,0.026098637599470398,1.0
0 days 00:08:00,1.0213180568077545e-05,0.003195806716320238,0.0025351641145798624,0.02608149316746028,0.023663354206257762,0.025599099888499954,1.0
0 days 00:09:00,9.488338538327066e-06,0.0030803146817049497,0.002408365200510427,0.02477813572108689,0.02234854609787488,0.024327122982022747,1.0
0 days 00:10:00,1.0002984303820081e-05,0.0031627494848343713,0.0024613361645454933,0.025366281723983974,0.021960909723415408,0.024884551027187007,1.0
0 days 00:11:00,1.0116066645118768e-05,0.003180576464277941,0.0025042780294107538,0.025846842728123487,0.017618675099967243,0.02534183110974836,1.0
0 days 00:12:00,1.0516245123362193e-05,0.003242876057354365,0.0025165738398857454,0.02603169562841995,0.014907005761728646,0.02549572725509086,1.0
0 days 00:13:00,1.03383872224647e-05,0.003215336253405653,0.002515342563574368,0.025990441991525393,0.013932338961316584,0.025462920053544613,1.0
0 days 00:14:00,1.1002299268095562e-05,0.0033169713999514016,0.0026006108246050576,0.026911181628799685,0.01755057338332233,0.026342711118409412,1.0
0 days 00:15:00,1.0780500315631239e-05,0.0032833672221716593,0.002542789630030417,0.026320448171667565,0.016894356565840773,0.02576028149730364,1.0
0 days 00:16:00,1.0687167624918694e-05,0.003269123372544801,0.0025417968997332695,0.02628158187753271,0.016716128803139548,0.025731349813993776,1.0
0 days 00:17:00,1.0846670741807674e-05,0.0032934284175927787,0.0025833348949211056,0.026682162099589346,0.01401602479382826,0.026133671691998317,1.0
0 days 00:18:00,1.1589869814655876e-05,0.003404389785946356,0.002659823048372662,0.02754455862539834,0.014207447410792877,0.026944747896181287,1.0
0 days 00:19:00,1.226173315835649e-05,0.0035016757643100667,0.0027007141919685763,0.028020722571552303,0.015024702774876483,0.027382947416161707,1.0
0 days 00:20:00,1.3107359810687777e-05,0.0036204087905494565,0.0027737401510682658,0.02885002706635259,0.014292700491637066,0.02815923677468818,1.0
0 days 00:21:00,1.3078473904153413e-05,0.003616417274617714,0.0027647681691167457,0.028763324034215387,0.015900645784932724,0.02807038316858612,1.0
0 days 00:22:00,1.3538091892643998e-05,0.0036794146127670903,0.0028138207139413902,0.029293163242921083,0.017514405899923962,0.028574657465368414,1.0
0 days 00:23:00,1.364153755365819e-05,0.0036934452146550364,0.0028694416211795006,0.029840225584319757,0.019133968376498056,0.02911926303544904,1.0
0 days 00:24:00,1.4188798264276533e-05,0.00376680212704046,0.0029485236100495853,0.030663166976847456,0.02075932010690854,0.029912368963103175,1.0
0 days 00:25:00,1.4208244028233883e-05,0.0037693824465333684,0.002973055825038238,0.030908306213009162,0.022390447342246336,0.030158068155512807,1.0
0 days 00:26:00,1.571174254713951e-05,0.00396380405004328,0.003057438806330602,0.031908421281013066,0.024027335709955938,0.031071689183090667,1.0
0 days 00:27:00,1.620231974030302e-05,0.004025210521240227,0.003125202519246091,0.03260608271426402,0.0256699702163167,0.031748806564942444,1.0
0 days 00:28:00,1.603568778578711e-05,0.004004458488458472,0.00307522361436666,0.0320719906093338,0.027318335269889967,0.031223900632826762,1.0
0 days 00:29:00,1.588669664892578e-05,0.003985811918408316,0.0031085744273137324,0.03236494128035028,0.028972414683506705,0.03153340433487217,1.0
0 days 00:30:00,1.6525097674547495e-05,0.004065107338625574,0.0031170645887915738,0.03251984290393878,0.03063219168931493,0.03164841914564426,1.0
0 days 00:31:00,1.7817429222886396e-05,0.004221069677568281,0.003374073614996344,0.03517158369790696,0.046796345490892656,0.03423907192926329,1.0
0 days 00:32:00,1.9368706444581078e-05,0.004400989257494397,0.003537642485459208,0.03694702267786498,0.05012113725341154,0.03592864032338389,1.0
0 days 00:33:00,1.767449301290312e-05,0.004204104305664064,0.003461961811696314,0.03601263211737593,0.049197477657556526,0.035089248540460694,1.0
0 days 00:34:00,1.533683701479736e-05,0.003916227395695679,0.003168154414486528,0.0328463290433646,0.03423659514874359,0.03205294250681395,1.0
0 days 00:35:00,1.3176084730624911e-05,0.0036298877022058014,0.0029138738120449807,0.030033857090341065,0.024304675247268603,0.029395811254309345,1.0
0 days 00:36:00,1.1524500417511255e-05,0.003394775459071079,0.0028082735934955895,0.02875894845987259,0.02800836528269997,0.02823993026587479,1.0
0 days 00:37:00,1.0929504221855353e-05,0.003305980069791007,0.0028313788228887422,0.028774483742056045,0.03129563713597891,0.028357040732905625,1.0
0 days 00:38:00,1.085533475412209e-05,0.003294743503540464,0.0028365163115866773,0.028655953986256588,0.028275268690532148,0.028323744681682805,1.0
0 days 00:39:00,1.2543310745418958e-05,0.0035416536738392362,0.003052689169138898,0.030797295768047905,0.03418107469367972,0.0304506502217613,1.0
0 days 00:40:00,1.2442256712453907e-05,0.0035273583192601664,0.0029947248585532014,0.030292637516316778,0.03269410404371409,0.02990366821926882,1.0
