horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,1.3999388507643346e-05,0.0037415756717783144,0.002606744403827889,0.0029564705174560044,0.001943466840948832,0.0029508778874989157,1.0
0 days 00:02:00,1.3698135874511461e-05,0.003701099279202256,0.002785418983505261,0.003158873537130971,0.002177720715196444,0.003155397885083927,1.0
0 days 00:03:00,1.7033162318236446e-05,0.004127125188098423,0.0035018820830888878,0.003969777974620531,0.0034920086529614744,0.003968217329480293,1.0
0 days 00:04:00,1.6399824503907968e-05,0.004049669678369826,0.003392656381418717,0.00384546376816005,0.0037261193018717238,0.003841700606562158,1.0
0 days 00:05:00,2.0564036557933426e-05,0.004534758710001385,0.0031833920118676876,0.0036108845989832467,0.0022673238110818244,0.0036026265013773748,1.0
0 days 00:06:00,2.2234519137255147e-05,0.004715349312326198,0.003570619678803816,0.004037271197884711,0.003122679125748342,0.004027702965082654,1.0
0 days 00:07:00,1.8493279243943006e-05,0.004300381290530295,0.003418336605360235,0.0038663454057803054,0.004217948081929924,0.0038634076318236066,1.0
0 days 00:08:00,2.3618153765705155e-05,0.004859851208185818,0.003643021530523892,0.004131370616574717,0.002414270769724826,0.004123870749548453,1.0
0 days 00:09:00,2.0998661093974693e-05,0.004582429606003206,0.003515262091124134,0.003980738804997344,0.003013359497960802,0.003975210803397182,1.0
0 days 00:10:00,2.03108855806015e-05,0.004506759987019666,0.0031605970846131995,0.0035774101686807044,0.002270794286713015,0.003570283037802831,1.0
0 days 00:11:00,2.0432897058191127e-05,0.00452027621481156,0.002981846956497211,0.003389894512149924,0.0015067122363114434,0.003381231724111332,1.0
0 days 00:12:00,2.8307503535767537e-05,0.005320479633996125,0.0038048609443676468,0.0043082351101588826,0.002253227779837545,0.0042954176601213215,1.0
0 days 00:13:00,2.2215061920657963e-05,0.004713285682054289,0.003555289244782142,0.004030185415575337,0.002576573814514422,0.004020439986267436,1.0
0 days 00:14:00,2.560542010014114e-05,0.0050601798485964055,0.0030091852085363836,0.0034122254151581904,0.0020476023583504946,0.0033986740614806096,1.0
0 days 00:15:00,2.3273115721088344e-05,0.004824221773621974,0.002686032413330805,0.0030452330596843213,0.0009390878433446265,0.0030307531555545074,1.0
0 days 00:16:00,2.5631905704774334e-05,0.005062796233779742,0.0036453810991355987,0.00412739424919871,0.0032823950237485847,0.004114976743333332,1.0
0 days 00:17:00,3.283335006908528e-05,0.005730039272909504,0.004011085429611601,0.004546556866563779,0.0023650682765858737,0.004529197950475836,1.0
