horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,4.438987305001752e-06,0.0021068904349779917,0.0017018202933723678,0.002247251223119029,0.001689429795009752,0.0022460222051455883,1.0
0 days 00:02:00,4.4530465156730065e-06,0.0021102242808936226,0.0017062155952637867,0.002253122069308784,0.0017645527672619217,0.0022518220886636395,1.0
0 days 00:03:00,4.633679674665637e-06,0.002152598354237417,0.0017355042445451538,0.0022919494560526624,0.0018492878682601836,0.0022905284359949485,1.0
0 days 00:04:00,4.69785774877927e-06,0.002167454209153972,0.001752210864251827,0.002314034129673327,0.0017605016724215026,0.002312577694882724,1.0
0 days 00:05:00,4.7781797948753726e-06,0.0021859048000485684,0.001767274552377851,0.0023342778043639115,0.001750909641063521,0.0023327629351816426,1.0
0 days 00:06:00,4.874237464273405e-06,0.0022077675294906855,0.0017821502232136383,0.002353558735813416,0.0018694699023535347,0.0023519811674887134,1.0
0 days 00:07:00,4.892463506752748e-06,0.002211891386744102,0.0017815487075634046,0.002352967212451103,0.0018386769817397366,0.002351362870746533,1.0
0 days 00:08:00,4.883202560416696e-06,0.0022097969500424006,0.0017792640381258662,0.0023500421188926562,0.0018231583842826626,0.002348418309725854,1.0
0 days 00:09:00,5.04129135262579e-06,0.002245282020732761,0.0018058361557059047,0.0023849360407158862,0.0018676233748918206,0.0023832380817306806,1.0
0 days 00:10:00,5.169361773574494e-06,0.002273623050018295,0.001823673312253922,0.002408492909040341,0.0018506100793314972,0.0024067381592138143,1.0
0 days 00:11:00,5.150239595782359e-06,0.0022694139322261943,0.0018189743413448978,0.0024023234036362265,0.0020831327394699567,0.0024006533823919957,1.0
0 days 00:12:00,5.237095090466186e-06,0.002288470032678205,0.0018394831627603012,0.002429458394246256,0.0020721123068113286,0.002427731100568861,1.0
0 days 00:13:00,5.301932390190808e-06,0.002302592536726984,0.0018482662307378883,0.002441132272895649,0.0020548607843837966,0.0024393109141361835,1.0
0 days 00:14:00,5.432945241316871e-06,0.002330867915888172,0.0018664549940196618,0.0024649799063678063,0.002037525924887393,0.002463129320426541,1.0
0 days 00:15:00,5.533369786021359e-06,0.0023523115835325384,0.0018883007078174807,0.0024940148000772155,0.0019844583843741923,0.0024920720433491417,1.0
0 days 00:16:00,5.631841502139645e-06,0.0023731501221245246,0.0018993610922244664,0.0025084148011182,0.002003088321509576,0.0025063974562511,1.0
0 days 00:17:00,5.693935738829386e-06,0.002386196919541509,0.0019114150894168694,0.002524232401728735,0.001985496014517887,0.002522197408183463,1.0
0 days 00:18:00,5.746784611035345e-06,0.0023972452129549337,0.0019147154354616988,0.002528942347168217,0.0019687896125162815,0.0025268159944582536,1.0
0 days 00:19:00,5.8001480304178444e-06,0.002408349648705072,0.0019162376525795957,0.0025312187856755958,0.0019529341945400355,0.00252901401412918,1.0
0 days 00:20:00,5.930074952855872e-06,0.002435174522052962,0.0019382837436944592,0.002559925747333172,0.0019691871151129897,0.0025576591017452827,1.0
0 days 00:21:00,6.0238722588617036e-06,0.0024543578098683376,0.0019402327431411737,0.0025633060108793543,0.002114211233206089,0.0025609715500383157,1.0
0 days 00:22:00,6.0591349535391926e-06,0.0024615310181956254,0.001950993233585989,0.0025771045584243174,0.002007648741681101,0.0025747595947190893,1.0
0 days 00:23:00,6.117109654058873e-06,0.0024732791298312596,0.001965803404045917,0.0025966692496842553,0.0020972085092137334,0.0025943140505079593,1.0
0 days 00:24:00,6.2067387680133995e-06,0.002491332729286355,0.0019750001923437913,0.002608751294609052,0.0020568149684286365,0.00260631614173093,1.0
0 days 00:25:00,6.3656962905428666e-06,0.002523033152882234,0.0019930121652265015,0.0026325345689358765,0.002079114405802389,0.002629985660371828,1.0
0 days 00:26:00,6.446629655468023e-06,0.002539021397205629,0.0020008437369016044,0.0026433143275828436,0.0021361085372322733,0.0026407001700427535,1.0
0 days 00:27:00,6.599818778929404e-06,0.0025690112453878836,0.0020245918678646613,0.0026742807958831244,0.0021628046247143123,0.0026715909437089874,1.0
0 days 00:28:00,6.6555798570613976e-06,0.0025798410526738655,0.002042227542569948,0.0026979439064460237,0.0021567124852487833,0.00269523648697563,1.0
0 days 00:29:00,6.6919019015379306e-06,0.0025868710639569826,0.0020392421078361395,0.0026942761809519294,0.0021818080461440703,0.002691501744947422,1.0
0 days 00:30:00,6.730330087100623e-06,0.002594287973047831,0.002035442259647309,0.002689306071385636,0.002209165442431745,0.0026864420487608676,0.9629629629629619
0 days 00:31:00,6.920979267181391e-06,0.002630775411771478,0.0020678501908203348,0.0027319636376522544,0.0022344472365199296,0.002729032104003243,1.0
0 days 00:32:00,7.038708108968931e-06,0.0026530563712384497,0.0020878154293679577,0.002758231573248879,0.002259088559315341,0.0027552539922397895,0.9629629629629619
0 days 00:33:00,7.104503111347903e-06,0.002665427378742085,0.002087684664796849,0.0027583120352760865,0.0022847160780793884,0.00275532402705167,0.9629629629629619
0 days 00:34:00,7.882855986995983e-06,0.002807642425059855,0.002200968447098127,0.0029075075908335662,0.002377966583599304,0.0029038462612658994,0.9629629629629619
0 days 00:35:00,8.233892133955754e-06,0.002869475933677743,0.0022269160068950633,0.0029418813105855923,0.002338483624776559,0.0029379174358590138,0.9629629629629619
0 days 00:36:00,8.54541592446549e-06,0.0029232543379708667,0.0022795786630698672,0.003010327687476666,0.0023964410092778424,0.003006073497432288,0.9629629629629619
0 days 00:37:00,8.582902058745253e-06,0.002929659034554235,0.0022829353691972143,0.003015614514603651,0.002534310213321607,0.0030113524077950288,0.9629629629629619
0 days 00:38:00,8.64818827343779e-06,0.00294078021508541,0.002296476703873722,0.0030329945370904804,0.002560216892441565,0.003028710000781948,0.9629629629629619
