horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,1.1499525449628123e-05,0.003391095022205677,0.0026046736572119603,0.02669252037168174,0.017100337491815634,0.026126501389855505,1.0
0 days 00:02:00,1.2340990927364829e-05,0.0035129746550985573,0.0026509736390173642,0.027239779105581452,0.01481982597705169,0.02662282299373442,1.0
0 days 00:03:00,1.292648187104989e-05,0.003595341690444719,0.0027227146928226996,0.027981691518506213,0.017464032783859225,0.027339057844087244,1.0
0 days 00:04:00,1.3966057878070847e-05,0.003737118927472184,0.0028148347524189765,0.02898399002025903,0.017011942001114014,0.028296828978506272,1.0
0 days 00:05:00,1.4466153908058939e-05,0.0038034397468684764,0.002844317967457828,0.02931894502038468,0.01828774802003137,0.028603502244765655,1.0
0 days 00:06:00,1.504257171058905e-05,0.0038784754363781976,0.0029463865684802894,0.030367096387424963,0.020560235113122126,0.029630710791146764,1.0
0 days 00:07:00,1.4639712329360475e-05,0.0038261877017941076,0.002982519743675565,0.030663603500063197,0.019766702724790506,0.029959067482078217,1.0
0 days 00:08:00,1.4512113945381504e-05,0.003809476859803916,0.0030114906619089603,0.030903043973915967,0.0181170376155612,0.03022187295106643,1.0
0 days 00:09:00,1.3838148701387967e-05,0.0037199662231514907,0.002890499453396096,0.029647129112610138,0.02047683744419037,0.02899055103868997,1.0
0 days 00:10:00,1.4283448757635082e-05,0.003779345017014864,0.0030022453965297922,0.030807561574811515,0.021517816583029606,0.030126126427032884,1.0
0 days 00:11:00,1.4426504655912681e-05,0.0037982238817521907,0.00301467426945682,0.030983466820783068,0.020435988624596398,0.030272960980217423,1.0
0 days 00:12:00,1.4999501007015114e-05,0.0038729189259543136,0.003087257242295225,0.03177998305166646,0.019260732819629502,0.031033406951586684,1.0
0 days 00:13:00,1.470223805302942e-05,0.003834349756220658,0.003023148043730838,0.031112231290079506,0.020832442779564732,0.030378200468796024,1.0
0 days 00:14:00,1.531422164497681e-05,0.003913338938167356,0.0031649841944896423,0.03258795714618845,0.020078626835365924,0.031818764856959,1.0
0 days 00:15:00,1.5118513909602915e-05,0.0038882533237435696,0.003080942479925193,0.031743213109611146,0.017881139224216983,0.030978548525556704,0.9090909090909083
0 days 00:16:00,1.4941614972125637e-05,0.003865438522616242,0.003032095120008245,0.031241864912895878,0.018576115159573876,0.030488020469084498,1.0
0 days 00:17:00,1.4882991930861611e-05,0.003857848095876976,0.0029899954455214414,0.03080600484733842,0.01759327100244472,0.030053195386445686,1.0
0 days 00:18:00,1.594305044410295e-05,0.0039928749597380265,0.0030027943408298917,0.031049542422899867,0.017891868028279294,0.030226279703592096,0.9090909090909083
0 days 00:19:00,1.6751140770187434e-05,0.004092815750823317,0.0030431985707294433,0.03152615219588517,0.018128841229131457,0.030652833688788628,0.9090909090909083
0 days 00:20:00,1.7824197666460752e-05,0.0042218713465074645,0.0031287054611306153,0.03248008278618841,0.019646591742882122,0.03154690943821192,0.8181818181818183
0 days 00:21:00,1.813143369251775e-05,0.004258102123307724,0.0031701368700489604,0.03288648624058976,0.01981128200510837,0.03193545551016563,0.9090909090909083
0 days 00:22:00,1.8678179035991436e-05,0.004321825891448131,0.0032121568591770497,0.03334998555692631,0.020217049938577415,0.0323679843255949,0.9090909090909083
0 days 00:23:00,1.8956166139120866e-05,0.004353867951502533,0.003266701681605415,0.0339083669414556,0.02250833740165655,0.03291414196707304,0.8181818181818183
0 days 00:24:00,1.9971821483775836e-05,0.004468984390639089,0.003322523156877588,0.03453344831616234,0.019466755548494856,0.0334839004207389,0.8181818181818183
0 days 00:25:00,1.9798030519210954e-05,0.0044494977828077355,0.003359030650245398,0.03488541792185207,0.02295418188290877,0.03384766044957377,0.8181818181818183
0 days 00:26:00,2.1346873787803745e-05,0.0046202677181959645,0.0035006179055312517,0.036439034332600484,0.024387602870531776,0.03531429244453804,0.7272727272727275
0 days 00:27:00,2.228130440253692e-05,0.004720307659733306,0.003598820494664194,0.03747932442491281,0.02401704710706423,0.03631203055158977,0.8181818181818183
0 days 00:28:00,2.2142995211599822e-05,0.004705634411171338,0.0035475167126408844,0.03693502292517237,0.021291001804709296,0.035778689398868635,0.7272727272727275
0 days 00:29:00,2.1856696861842674e-05,0.0046751146362247285,0.003601873214248867,0.037430288354019126,0.023283602685750637,0.03629553814630798,0.8181818181818183
