horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,8.540650671222058e-06,0.0029224391646742722,0.002227344216913906,0.022925493810636993,0.012221188690384901,0.02249157741970237,1.0
0 days 00:02:00,9.385975394826654e-06,0.0030636539286979943,0.002266867251072842,0.02340947790757758,0.010479262906658154,0.022925842326183082,1.0
0 days 00:03:00,9.801487758212925e-06,0.003130732782946019,0.002341718788895223,0.024175654485810827,0.012168238928984821,0.023673417129948332,1.0
0 days 00:04:00,1.0592252156054415e-05,0.003254574036038267,0.002396734627460765,0.024782265296831474,0.014311190413949845,0.024243008836857982,1.0
0 days 00:05:00,1.0947593564700052e-05,0.0033087147904737953,0.002409052858531196,0.024939764000151937,0.013640200394411113,0.02437966324364535,1.0
0 days 00:06:00,1.145606964122224e-05,0.003384681615931141,0.002540720710344259,0.026280276890477627,0.016352917030452267,0.02570265470500993,1.0
0 days 00:07:00,1.116439383096589e-05,0.003341316182429596,0.0026269055381268475,0.02708340282334354,0.018552205806465046,0.026530813835336176,1.0
0 days 00:08:00,1.0971080380501504e-05,0.0033122621243647826,0.0025627846620328854,0.02640000592659636,0.020383835217840648,0.025864442703944335,1.0
0 days 00:09:00,1.027571161240868e-05,0.0032055750829466903,0.002458857413925316,0.02532134128089103,0.01904365621731962,0.024816267130604475,1.0
0 days 00:10:00,1.0779231315126788e-05,0.003283173969671237,0.0025653114581910344,0.026432998798254004,0.018633704109281776,0.02589908350123904,1.0
0 days 00:11:00,1.0941604944007718e-05,0.003307809689811026,0.0025759014555209285,0.0265946702862207,0.014769814950815176,0.02603702538925612,1.0
0 days 00:12:00,1.1439900474466947e-05,0.0033822921923552,0.0026235191723195384,0.02712964193773343,0.0169716025997038,0.026538837213781197,1.0
0 days 00:13:00,1.1266669429427212e-05,0.003356585978256361,0.0026237990289498248,0.027100729470991958,0.014449719304487869,0.026520642975214115,1.0
0 days 00:14:00,1.1904619803881951e-05,0.003450307204276447,0.0027105957594570664,0.02803426039687501,0.015233868232278194,0.027415151449468822,1.0
0 days 00:15:00,1.173826444202221e-05,0.003426115065496518,0.002654320314493079,0.027458864985902165,0.014550008317215665,0.026847558196295362,1.0
0 days 00:16:00,1.168581649817782e-05,0.00341845235423544,0.002683375707808456,0.027718021603201748,0.01434361313960673,0.027118905488182132,1.0
0 days 00:17:00,1.1803193188324518e-05,0.003435577562554005,0.0026793660817484855,0.027663346296140645,0.015829879968694012,0.02706835400541069,1.0
0 days 00:18:00,1.2647675799818601e-05,0.003556357096780159,0.002735618239414924,0.02833205710009301,0.013444769748013678,0.027680838699983834,1.0
0 days 00:19:00,1.3403841444733301e-05,0.003661125707310977,0.0028071166022920306,0.029107158682754597,0.01453240428656317,0.028417161151248982,1.0
0 days 00:20:00,1.4293211216315346e-05,0.00378063635071073,0.0028948065934296247,0.030082465899607058,0.011817238962028891,0.029335644735917654,1.0
0 days 00:21:00,1.435726988273931e-05,0.003789098821981199,0.0029390758614002525,0.03052131539275993,0.013395407472318113,0.029766137171899798,1.0
0 days 00:22:00,1.4869841105620438e-05,0.003856143294228112,0.003005103154073957,0.03121850607076143,0.014979823068155153,0.030435125533772756,1.0
0 days 00:23:00,1.5057127048991216e-05,0.003880351407925733,0.003062835968025434,0.03178852392208986,0.016570471072463212,0.030999861289106756,1.0
0 days 00:24:00,1.5785628530265146e-05,0.0039731132038069526,0.003144047673830308,0.03264138253935167,0.01816733613014291,0.031813100341089084,1.0
0 days 00:25:00,1.572414313548518e-05,0.003965367969745706,0.003170727349008265,0.03290187341575307,0.019770402238603473,0.03207944203862623,1.0
0 days 00:26:00,1.7229577411092932e-05,0.004150852612547563,0.003257275465280214,0.03392400969542286,0.0213796527401208,0.033013642362058226,1.0
0 days 00:27:00,1.7884252390774127e-05,0.004228977700434719,0.003327221918059356,0.034648774799937665,0.022995070342539843,0.033711439379432495,1.0
0 days 00:28:00,1.772425407657038e-05,0.004210018298840324,0.003288691386563493,0.034228689778757204,0.024616637134448987,0.03329995050642426,1.0
0 days 00:29:00,1.7556679911286675e-05,0.004190069201252728,0.0033404297980785605,0.03470041831261855,0.0262443345934862,0.03379217240111826,1.0
0 days 00:30:00,1.8267765492239454e-05,0.004274080660474186,0.0033697819821751906,0.035067007378969395,0.027878143597681773,0.034114080883895226,1.0
0 days 00:31:00,1.951409118590254e-05,0.004417475657646858,0.0035865543618187543,0.03731218112058443,0.039534859197955324,0.03630224102233781,1.0
0 days 00:32:00,2.0903182801875836e-05,0.004571999868971546,0.003750837111948631,0.039084685209905656,0.042812356455090815,0.037998137636374385,1.0
0 days 00:33:00,1.9287529614706007e-05,0.004391757007702727,0.0036774432610177654,0.038175670298691844,0.041870988336410744,0.0371805477471579,1.0
