ds,yhat,yhat_lower,yhat_upper
2025-08-25 17:15:00,0.821309096080894,0.8014539296611689,0.84260757125219
2025-08-25 17:20:00,0.8211740418945545,0.8012532249551934,0.8421069326536033
2025-08-25 17:25:00,0.821066967944853,0.8021107683989898,0.8418329697474344
2025-08-25 17:30:00,0.8209871451823172,0.799954672603401,0.8404830616436594
2025-08-25 17:35:00,0.8209333268785446,0.800489263595818,0.8425491114852419
2025-08-25 17:40:00,0.8209037858021143,0.8008747565010854,0.8413556742421116
2025-08-25 17:45:00,0.8208963647861963,0.7985135502426123,0.8417753801543356
2025-08-25 17:50:00,0.8209085392711482,0.8028052119466237,0.8404520276084151
2025-08-25 17:55:00,0.8209374900683712,0.7989335776158039,0.8416569226767229
2025-08-25 18:00:00,0.8209801842975911,0.8004068584521636,0.8411256386571088
2025-08-25 18:05:00,0.8210334622019442,0.8012824727884944,0.8412983962765792
