horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,4.131418942258277e-06,0.002032589221229483,0.0016636743327441764,0.0021978086121381413,0.0015504678039107217,0.002196931431843477,1.0
0 days 00:02:00,4.146106459242894e-06,0.002036199022503177,0.0016765704945410076,0.0022148465071910248,0.001529894118946176,0.0022139025438055668,1.0
0 days 00:03:00,4.3147675390506e-06,0.0020772018532272205,0.0017068817651880938,0.0022550216329507294,0.0015118626305300588,0.0022539684977666216,1.0
0 days 00:04:00,4.395595867399382e-06,0.00209656763959558,0.0017246229550690884,0.002278486383765835,0.0014435639216790123,0.002277393030791608,1.0
0 days 00:05:00,4.477358197825735e-06,0.002115976889719199,0.00174066372985434,0.0023000242313239785,0.001468299380753908,0.0022988782059417054,1.0
0 days 00:06:00,4.5529068010381144e-06,0.002133754156653975,0.0017480135130856014,0.0023094505195577764,0.0014524587165986723,0.0023082401290593774,1.0
0 days 00:07:00,4.550137688782524e-06,0.0021331051752744223,0.0017495101389037246,0.0023116090478542198,0.0014185422150191464,0.0023103928429276804,1.0
0 days 00:08:00,4.544093189184928e-06,0.002131687873302498,0.0017551481945180317,0.0023190923863907614,0.001427326547952479,0.0023178612910916205,1.0
0 days 00:09:00,4.696813541016126e-06,0.0021672133123013357,0.0017832654358716296,0.002356025308499536,0.0014412622472994034,0.002354726420188434,1.0
0 days 00:10:00,4.817592695996237e-06,0.0021949015230748365,0.001802202113271402,0.0023810376556850296,0.0014481594079586938,0.0023796872920461565,1.0
0 days 00:11:00,4.7989771792055305e-06,0.0021906567917420404,0.0017986158930561116,0.002376347962331965,0.0015129884333735795,0.0023750807127237844,1.0
0 days 00:12:00,4.870240049336202e-06,0.002206862036769902,0.0018118887861796884,0.0023940036183797628,0.001541288199966442,0.002392682807430581,1.0
0 days 00:13:00,4.9161306744498765e-06,0.0022172349163879492,0.001822943864175565,0.0024086607874589105,0.0015739934286436875,0.0024072620423762486,1.0
