horizon,mse,rmse,mae,mape,mdape,smape,coverage
0 days 00:01:00,6.05089939076371e-05,0.007778752721846678,0.005819220316816698,0.006528894551085684,0.005715870857932342,0.006540306636334203,1.0
0 days 00:02:00,6.200482569115873e-05,0.007874314299744374,0.005970561003622643,0.006701932748067407,0.005258980089864294,0.006715526988824272,1.0
0 days 00:03:00,6.690040978407294e-05,0.008179267068880496,0.006269398076760246,0.0070401557668187675,0.005582530712731958,0.007054784120829549,1.0
0 days 00:04:00,6.519985528942581e-05,0.008074642734475985,0.005907493858036683,0.006630609335450066,0.005330552109090456,0.006647012715760625,1.0
0 days 00:05:00,6.687380766992861e-05,0.008177640715385374,0.006026277297059679,0.00676502107109378,0.004868842141404884,0.006778583980422637,1.0
0 days 00:06:00,6.922699199960348e-05,0.008320275956938177,0.006328367553603609,0.0070978885820948134,0.0048855106683262,0.007112327708529487,1.0
0 days 00:07:00,6.7210699228255e-05,0.00819821317289658,0.0061666042628199524,0.0069240380236791355,0.005343496524489687,0.006937510464814889,1.0
0 days 00:08:00,7.200721170008261e-05,0.008485706317100694,0.0062609157372715,0.007037832202332117,0.005114572150361886,0.007054062000740158,0.9818181818181841
0 days 00:09:00,8.053681355143973e-05,0.008974230526983344,0.006513371545478153,0.007318274645634115,0.004733450865813758,0.007337852857105476,1.0
0 days 00:10:00,7.974875826427877e-05,0.008930216025622155,0.006367721178222818,0.007156202862043104,0.004703058511070496,0.007174641779985502,1.0
0 days 00:11:00,8.391746464404218e-05,0.009160647610515438,0.006638775885146608,0.007458953168820337,0.006069789358383398,0.007475980474115851,1.0
0 days 00:12:00,8.971478604668116e-05,0.009471788957038747,0.007035361974838172,0.007910122611471615,0.006364129526053705,0.00792395289920872,1.0
0 days 00:13:00,8.395175239914784e-05,0.00916251888942925,0.006722646019747591,0.007557933958747487,0.005854921753961471,0.007569877280624027,1.0
0 days 00:14:00,8.921567297954895e-05,0.009445404860541922,0.006920560710288126,0.007776144255313866,0.006501553121254554,0.007792117901671447,0.9818181818181841
0 days 00:15:00,8.91785641279081e-05,0.009443440269727347,0.006880147836024808,0.007727087698754576,0.005372496191690135,0.007743504093615572,1.0
0 days 00:16:00,9.517184966438986e-05,0.00975560606340733,0.007181895913506153,0.008064526660085947,0.006849683427008515,0.008083227719951847,1.0
0 days 00:17:00,9.555514323905494e-05,0.009775231109240074,0.007037732308686817,0.007902141825867015,0.006637216326401526,0.007918056316737365,0.9818181818181841
0 days 00:18:00,9.58307888885802e-05,0.009789320144350178,0.0071212531588165096,0.008004367041450966,0.006548650125253034,0.008018445960877418,0.9818181818181841
0 days 00:19:00,9.84019841278978e-05,0.009919777423304304,0.007321152927787233,0.008231506331078275,0.006725358512537783,0.008246133585580129,0.9818181818181841
0 days 00:20:00,0.0001020837849445861,0.010103652059754735,0.007399340280614453,0.00831604938474817,0.00702582010216765,0.008330052060576909,0.9818181818181841
0 days 00:21:00,0.00010747550488725104,0.010367039350135169,0.007649298126914561,0.0085844641123769,0.006483649150154575,0.008602614805250153,0.9818181818181841
0 days 00:22:00,0.00010362049286546937,0.010179415153409815,0.007539350586483584,0.008469129752155302,0.006298963043950905,0.008489535884059485,0.9818181818181841
0 days 00:23:00,0.0001132372197835867,0.01064129784300706,0.007419817834058595,0.008333871569447149,0.005960678372174206,0.008355257686551043,0.9818181818181841
0 days 00:24:00,0.00011848619068363219,0.010885136227150866,0.007729579561609912,0.008674401192960757,0.007034840907573771,0.008695024630065329,0.9636363636363612
